Log Time,Period(ms),Service,Operation
2018-07-20 12:58:07,80,CommonService,addressWS/getAllAddress
2018-07-20 12:58:18,5249,CommonService,customerWS/getDeductAccountDetails/7451029290
2018-07-20 12:58:30,5349,CommonService,customerWS/getDeductAccountDetails/7451029295
2018-07-20 12:58:45,5440,CommonService,customerWS/getDeductAccountDetails/7451029295
2018-07-20 12:58:49,16,CommonService,statusRejectWS/getRejectList/H6100590R0
2018-07-20 12:59:03,38,CommonService,statusRejectWS/getRejectList/H6100590R0
2018-07-20 12:59:04,153,CommonService,employeeWS/findBranchEmployee/810196
2018-07-20 12:59:04,381,CommonService,dropdownWS/getDihRCAll
2018-07-20 12:59:05,359,CommonService,dropdownWS/getDihRCAll
2018-07-20 12:59:05,359,CommonService,dropdownWS/getDihRCAll
2018-07-20 12:59:10,28,CommonService,statusRejectWS/getRejectList/H610058ER0
2018-07-20 13:00:10,18,CommonService,statusRejectWS/getRejectList/H6100590R0
2018-07-20 13:00:28,14,CommonService,WorkflowWS/logout
2018-07-20 13:00:32,36,CommonService,UnsecureWS/login
2018-07-20 13:00:32,124,CommonService,WorkflowWS/listUserInbox
2018-07-20 13:00:34,76,CommonService,WorkflowWS/openCaseByAppNo/H6100590R0
2018-07-20 13:00:36,19,CommonService,statusRejectWS/getRejectList/H6100590R0
2018-07-20 13:00:36,5,CommonService,dropdownWS/getDropdown/DOC_RETURN_REASON
2018-07-20 13:00:36,5,CommonService,dropdownWS/getDropdown/DOC_SUB_RETURN_REASON
2018-07-20 13:00:36,5,CommonService,dropdownWS/getConfKdmsDocumentDropDown/1
2018-07-20 13:00:50,3,CommonService,dropdownWS/getDropdown/BOD_TYPE
2018-07-20 13:00:50,11,CommonService,relationshipWS/findIndirectPerson
2018-07-20 13:01:01,3,CommonService,dropdownWS/getDropdown/NCB_ACCOUNT_TYPE
2018-07-20 13:01:01,8,CommonService,dropdownWS/getDropdown/NCB_CREDIT_LIMIT_EDIT_TYPE
2018-07-20 13:01:01,10,CommonService,dropdownWS/getDropdown/NCB_OWNERSHIP_INDICATOR
2018-07-20 13:01:10,16,CommonService,statusRejectWS/getRejectList/H6100590R0
2018-07-20 13:01:20,12,CommonService,WorkflowWS/logout
2018-07-20 13:01:24,45,CommonService,UnsecureWS/login
2018-07-20 13:01:25,427,CommonService,WorkflowWS/listUserInbox
2018-07-20 13:01:26,72,CommonService,WorkflowWS/openCaseByAppNo/H6100590R0
2018-07-20 13:01:29,22,CommonService,statusRejectWS/getRejectList/H6100590R0
2018-07-20 13:01:35,9,CommonService,applicationCaseWS/applicationExternalService/H6100590R0/AP/DE/0
2018-07-20 13:01:37,807,CommonService,decisionEngineWS/getPolicy/home-loan/H6100590R0/undefined
2018-07-20 13:15:17,65,CommonService,UnsecureWS/login
2018-07-20 13:15:18,12,CommonService,messageCodeWS/getAllMessage
2018-07-20 13:15:18,451,CommonService,WorkflowWS/listUserInbox
2018-07-20 13:15:26,76,CommonService,WorkflowWS/openCaseByAppNo/H610058DR0
2018-07-20 13:15:26,18,CommonService,statusRejectWS/getRejectList/H610058DR0
2018-07-20 13:15:26,4,CommonService,dropdownWS/getDropdown/HL_PURPOSE
2018-07-20 13:15:31,4,CommonService,dropdownWS/getConfValueList/CTR_COLL_MAIN_TYPE
2018-07-20 13:15:31,7,CommonService,dropdownWS/getDropdown/HL_PRODUCT_ALL
2018-07-20 13:15:31,3,CommonService,dropdownWS/getDropdown/CTR_ASSET_TYPE
2018-07-20 13:15:31,15,CommonService,dropdownWS/getDropdown/CTR_BUILDING_TYPE
2018-07-20 13:15:31,12,CommonService,dropdownWS/getDropdown/CTR_ASSET_GROUP
2018-07-20 13:15:31,10,CommonService,dropdownWS/getDropdown/CTR_LEASING_TYPE
2018-07-20 13:15:31,5,CommonService,dropdownWS/getDropdown/CTR_JURISTIC_ACT
2018-07-20 13:15:31,21,CommonService,dropdownWS/getDropdown/CTR_ACCEPT_RESULT
2018-07-20 13:15:31,56,CommonService,addressWS/getAllDIHProvince
2018-07-20 13:15:31,8,CommonService,dropdownWS/getDropdown/CTR_COLLATERAL_SUB_TYPE
2018-07-20 13:15:31,10,CommonService,dropdownWS/getDropdown/CMS_COLL_SUB_TYPE
2018-07-20 13:15:31,11,CommonService,dropdownWS/getDropdown/CTR_DOCUMENT_TYPE
